"FullName","Name","CreationTime","LastWriteTime","Length","Attributes"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\ADG Genie Service\ADGGenie2\.git\description","description","2/15/2024 12:47:47 PM","5/9/2019 2:42:31 PM","73","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\ADG Genie Service\ADGGenie3\.git\description","description","2/15/2024 12:47:52 PM","5/9/2019 2:42:31 PM","73","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\ADG Genie Service\ADGGenie4\.git\description","description","2/15/2024 12:47:58 PM","5/9/2019 2:42:31 PM","73","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\ADG Genie Service\ADGGenie5\.git\description","description","2/15/2024 12:48:04 PM","5/9/2019 2:42:31 PM","73","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\ADG Genie Service\ADGGenie6\.git\description","description","2/15/2024 12:48:10 PM","5/9/2019 2:42:31 PM","73","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\ADG Genie Service\ADGGenie7\.git\description","description","2/15/2024 12:48:16 PM","5/9/2019 2:42:31 PM","73","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\ADG Genie Service\ADGGenie8\.git\description","description","2/15/2024 12:48:22 PM","5/9/2019 2:42:31 PM","73","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\ADG Genie Service\ADGGenie9\.git\description","description","2/15/2024 12:48:28 PM","5/9/2019 2:42:31 PM","73","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\ADG Genie Service\ADGGeniea\.git\description","description","2/15/2024 12:48:35 PM","5/9/2019 2:42:31 PM","73","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\ADG Genie Service\ADGGenieb\.git\description","description","2/15/2024 12:48:41 PM","5/9/2019 2:42:31 PM","73","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\ADG Genie Service\ADGGeniec\.git\description","description","2/15/2024 12:48:46 PM","5/9/2019 2:42:31 PM","73","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\ADG Genie Service\ADGGenied\.git\description","description","2/15/2024 12:48:52 PM","5/9/2019 2:42:31 PM","73","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\Automatic Evaluation","Automatic Evaluation","3/21/2024 5:37:28 PM","2/15/2024 12:48:58 PM",,"Directory"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\Automatic Evaluation\bin\Release\Riyadh Evaluation_Delay.xml","Riyadh Evaluation_Delay.xml","2/15/2024 12:49:05 PM","10/31/2018 3:06:48 PM","23699","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\Automatic Evaluation\bin\Release\Riyadh Evaluation_Hourly_Summary.xml","Riyadh Evaluation_Hourly_Summary.xml","2/15/2024 12:49:05 PM","11/2/2018 6:11:42 PM","41766","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\Automatic Evaluation\bin\Release\Riyadh Evaluation_Individual_Intersection.xml","Riyadh Evaluation_Individual_Intersection.xml","2/15/2024 12:49:05 PM","2/26/2019 1:41:28 PM","36968","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\Automatic Evaluation\bin\Release\Riyadh Evaluation_Multi_resolution.xml","Riyadh Evaluation_Multi_resolution.xml","2/15/2024 12:49:05 PM","11/30/2018 9:17:27 AM","16348","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\Automatic Evaluation\bin\Release\Riyadh Evaluation_Tput.xml","Riyadh Evaluation_Tput.xml","2/15/2024 12:49:05 PM","10/31/2018 3:05:35 PM","24232","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\Automatic Evaluation\bin\Release\Riyadh Evaluation_v1.xml","Riyadh Evaluation_v1.xml","2/15/2024 12:49:05 PM","8/3/2018 6:11:18 PM","29444","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\Automatic Evaluation\bin\Release\Riyadh Evaluation_v2.xml","Riyadh Evaluation_v2.xml","2/15/2024 12:49:05 PM","9/20/2018 1:47:13 PM","30115","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\Backup\bin\Release\Riyadh Evaluation_Delay.xml","Riyadh Evaluation_Delay.xml","2/15/2024 12:49:30 PM","10/31/2018 3:06:48 PM","23699","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\Backup\bin\Release\Riyadh Evaluation_Hourly_Summary.xml","Riyadh Evaluation_Hourly_Summary.xml","2/15/2024 12:49:30 PM","11/2/2018 6:11:42 PM","41766","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\Backup\bin\Release\Riyadh Evaluation_Individual_Intersection.xml","Riyadh Evaluation_Individual_Intersection.xml","2/15/2024 12:49:30 PM","2/26/2019 1:41:28 PM","36968","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\Backup\bin\Release\Riyadh Evaluation_Multi_resolution.xml","Riyadh Evaluation_Multi_resolution.xml","2/15/2024 12:49:30 PM","11/30/2018 9:17:27 AM","16348","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\Backup\bin\Release\Riyadh Evaluation_Tput.xml","Riyadh Evaluation_Tput.xml","2/15/2024 12:49:30 PM","10/31/2018 3:05:35 PM","24232","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\Backup\bin\Release\Riyadh Evaluation_v1.xml","Riyadh Evaluation_v1.xml","2/15/2024 12:49:30 PM","8/3/2018 6:11:18 PM","29444","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\Backup\bin\Release\Riyadh Evaluation_v2.xml","Riyadh Evaluation_v2.xml","2/15/2024 12:49:30 PM","9/20/2018 1:47:13 PM","30115","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\Beta\bin\Release\Riyadh Evaluation_Delay.xml","Riyadh Evaluation_Delay.xml","2/15/2024 12:49:54 PM","10/31/2018 3:06:48 PM","23699","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\Beta\bin\Release\Riyadh Evaluation_Hourly_Summary.xml","Riyadh Evaluation_Hourly_Summary.xml","2/15/2024 12:49:54 PM","11/2/2018 6:11:42 PM","41766","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\Beta\bin\Release\Riyadh Evaluation_Individual_Intersection.xml","Riyadh Evaluation_Individual_Intersection.xml","2/15/2024 12:49:54 PM","2/26/2019 1:41:28 PM","36968","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\Beta\bin\Release\Riyadh Evaluation_Multi_resolution.xml","Riyadh Evaluation_Multi_resolution.xml","2/15/2024 12:49:54 PM","11/30/2018 9:17:27 AM","16348","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\Beta\bin\Release\Riyadh Evaluation_Tput.xml","Riyadh Evaluation_Tput.xml","2/15/2024 12:49:54 PM","10/31/2018 3:05:35 PM","24232","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\Beta\bin\Release\Riyadh Evaluation_v1.xml","Riyadh Evaluation_v1.xml","2/15/2024 12:49:54 PM","8/3/2018 6:11:18 PM","29444","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\Beta\bin\Release\Riyadh Evaluation_v2.xml","Riyadh Evaluation_v2.xml","2/15/2024 12:49:54 PM","9/20/2018 1:47:13 PM","30115","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\Beta for Steven\bin\Release\Riyadh Evaluation_Delay.xml","Riyadh Evaluation_Delay.xml","2/15/2024 12:50:21 PM","10/31/2018 3:06:48 PM","23699","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\Beta for Steven\bin\Release\Riyadh Evaluation_Hourly_Summary.xml","Riyadh Evaluation_Hourly_Summary.xml","2/15/2024 12:50:21 PM","11/2/2018 6:11:42 PM","41766","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\Beta for Steven\bin\Release\Riyadh Evaluation_Individual_Intersection.xml","Riyadh Evaluation_Individual_Intersection.xml","2/15/2024 12:50:21 PM","2/26/2019 1:41:28 PM","36968","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\Beta for Steven\bin\Release\Riyadh Evaluation_Multi_resolution.xml","Riyadh Evaluation_Multi_resolution.xml","2/15/2024 12:50:21 PM","11/30/2018 9:17:27 AM","16348","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\Beta for Steven\bin\Release\Riyadh Evaluation_Tput.xml","Riyadh Evaluation_Tput.xml","2/15/2024 12:50:21 PM","10/31/2018 3:05:35 PM","24232","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\Beta for Steven\bin\Release\Riyadh Evaluation_v1.xml","Riyadh Evaluation_v1.xml","2/15/2024 12:50:21 PM","8/3/2018 6:11:18 PM","29444","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\Beta for Steven\bin\Release\Riyadh Evaluation_v2.xml","Riyadh Evaluation_v2.xml","2/15/2024 12:50:21 PM","9/20/2018 1:47:13 PM","30115","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\Dashboard Automation_49\bin\Release\Riyadh Evaluation_Delay.xml","Riyadh Evaluation_Delay.xml","2/15/2024 12:50:46 PM","10/31/2018 3:06:48 PM","23699","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\Dashboard Automation_49\bin\Release\Riyadh Evaluation_Hourly_Summary.xml","Riyadh Evaluation_Hourly_Summary.xml","2/15/2024 12:50:46 PM","11/2/2018 6:11:42 PM","41766","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\Dashboard Automation_49\bin\Release\Riyadh Evaluation_Individual_Intersection.xml","Riyadh Evaluation_Individual_Intersection.xml","2/15/2024 12:50:46 PM","2/26/2019 1:41:28 PM","36968","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\Dashboard Automation_49\bin\Release\Riyadh Evaluation_Multi_resolution.xml","Riyadh Evaluation_Multi_resolution.xml","2/15/2024 12:50:46 PM","11/30/2018 9:17:27 AM","16348","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\Dashboard Automation_49\bin\Release\Riyadh Evaluation_Tput.xml","Riyadh Evaluation_Tput.xml","2/15/2024 12:50:46 PM","10/31/2018 3:05:35 PM","24232","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\Dashboard Automation_49\bin\Release\Riyadh Evaluation_v1.xml","Riyadh Evaluation_v1.xml","2/15/2024 12:50:46 PM","8/3/2018 6:11:18 PM","29444","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\Dashboard Automation_49\bin\Release\Riyadh Evaluation_v2.xml","Riyadh Evaluation_v2.xml","2/15/2024 12:50:46 PM","9/20/2018 1:47:13 PM","30115","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\WIP\bin\Release\Riyadh Evaluation_Delay.xml","Riyadh Evaluation_Delay.xml","2/15/2024 12:51:07 PM","10/31/2018 3:06:48 PM","23699","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\WIP\bin\Release\Riyadh Evaluation_Hourly_Summary.xml","Riyadh Evaluation_Hourly_Summary.xml","2/15/2024 12:51:08 PM","11/2/2018 6:11:42 PM","41766","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\WIP\bin\Release\Riyadh Evaluation_Individual_Intersection.xml","Riyadh Evaluation_Individual_Intersection.xml","2/15/2024 12:51:08 PM","2/26/2019 1:41:28 PM","36968","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\WIP\bin\Release\Riyadh Evaluation_Multi_resolution.xml","Riyadh Evaluation_Multi_resolution.xml","2/15/2024 12:51:08 PM","11/30/2018 9:17:27 AM","16348","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\WIP\bin\Release\Riyadh Evaluation_Tput.xml","Riyadh Evaluation_Tput.xml","2/15/2024 12:51:08 PM","10/31/2018 3:05:35 PM","24232","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\WIP\bin\Release\Riyadh Evaluation_v1.xml","Riyadh Evaluation_v1.xml","2/15/2024 12:51:08 PM","8/3/2018 6:11:18 PM","29444","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Archive\WIP\bin\Release\Riyadh Evaluation_v2.xml","Riyadh Evaluation_v2.xml","2/15/2024 12:51:08 PM","9/20/2018 1:47:13 PM","30115","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Beta\bin\Release\Riyadh Evaluation_Delay.xml","Riyadh Evaluation_Delay.xml","2/15/2024 12:51:30 PM","1/30/2020 11:51:53 AM","26061","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Beta\bin\Release\Riyadh Evaluation_Hourly_Summary.xml","Riyadh Evaluation_Hourly_Summary.xml","2/15/2024 12:51:30 PM","11/2/2018 6:11:42 PM","41766","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Beta\bin\Release\Riyadh Evaluation_HS.xml","Riyadh Evaluation_HS.xml","2/15/2024 12:51:30 PM","1/30/2020 11:54:52 AM","27861","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Beta\bin\Release\Riyadh Evaluation_Individual_Intersection.xml","Riyadh Evaluation_Individual_Intersection.xml","2/15/2024 12:51:30 PM","1/30/2020 12:07:46 PM","46184","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Beta\bin\Release\Riyadh Evaluation_Multi_resolution.xml","Riyadh Evaluation_Multi_resolution.xml","2/15/2024 12:51:30 PM","2/13/2020 11:20:36 AM","17783","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Beta\bin\Release\Riyadh Evaluation_Tput.xml","Riyadh Evaluation_Tput.xml","2/15/2024 12:51:30 PM","1/30/2020 11:50:43 AM","28046","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Beta\bin\Release\Riyadh Evaluation_v1.xml","Riyadh Evaluation_v1.xml","2/15/2024 12:51:31 PM","8/3/2018 6:11:18 PM","29444","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Beta\bin\Release\Riyadh Evaluation_v2.xml","Riyadh Evaluation_v2.xml","2/15/2024 12:51:31 PM","9/20/2018 1:47:13 PM","30115","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Beta\bin\Release\Riyadh Evaluation_VHT.xml","Riyadh Evaluation_VHT.xml","2/15/2024 12:51:31 PM","1/30/2020 11:53:40 AM","27914","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Beta\bin\Release\Riyadh Evaluation_VMT.xml","Riyadh Evaluation_VMT.xml","2/15/2024 12:51:31 PM","1/30/2020 11:52:51 AM","27914","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Dashboard Repository\Riyadh Evaluation_Delay.xml","Riyadh Evaluation_Delay.xml","2/15/2024 12:51:52 PM","1/30/2020 11:51:53 AM","26061","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Dashboard Repository\Riyadh Evaluation_Hourly_Summary.xml","Riyadh Evaluation_Hourly_Summary.xml","2/15/2024 12:51:52 PM","11/2/2018 6:11:42 PM","41766","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Dashboard Repository\Riyadh Evaluation_HS.xml","Riyadh Evaluation_HS.xml","2/15/2024 12:51:52 PM","1/30/2020 11:54:52 AM","27861","Archive"
"F:\Development\ACDSS Software\acdss-installation-package\ACDSS Latest Files by Sites\Riyadh\ACDSS Software Package\ACDSS\Archive\acdss-dashboard\Dashboard Repository\Riyadh Evaluation_Individual_Intersection.xml","Riyadh Evaluation_Individual_Intersection.xml","2/15/2024 12:51:52 PM","1/30/2020 12:07:46 PM","46184","Archive"
